"state","date","Negative","Positive","Inconclusive","positiveIncrease","negativeIncrease"
"WI",2020-04-03,1891,201,1,223,2060
"WI",2020-04-04,1580,194,0,213,1482
"WI",2020-04-05,1672,198,0,167,1310
"WI",2020-04-06,1630,171,1,223,1405
"WI",2020-04-07,1690,222,6,198,1938
"WI",2020-04-08,1763,240,1,215,1603
"WI",2020-04-09,1910,213,1,164,1309
"WI",2020-04-10,1750,181,4,222,1801
"WI",2020-04-11,1533,173,0,157,1455
"WI",2020-04-12,1070,151,0,142,1236
"WI",2020-04-13,1183,157,1,116,853
"WI",2020-04-14,1617,173,0,166,1228
"WI",2020-04-15,1653,191,1,207,1329
"WI",2020-04-16,1908,206,4,183,1648
"WI",2020-04-17,1893,232,0,203,1391
"WI",2020-04-18,2054,223,0,174,1597
"WI",2020-04-19,1152,112,0,163,1361
"WI",2020-04-20,1333,192,2,177,1280
"WI",2020-04-21,2259,283,0,156,1238
"WI",2020-04-22,2612,356,0,257,1661
"WI",2020-04-23,2334,284,2,245,1954
"WI",2020-04-24,2816,348,2,353,3117
"WI",2020-04-25,2827,316,1,351,2565
"WI",2020-04-26,2191,249,1,248,2097
"WI",2020-04-27,2882,307,1,198,2076
"WI",2020-04-28,3293,365,1,230,2224
"WI",2020-04-29,4187,613,3,269,3095
"WI",2020-04-30,3865,479,6,392,2764
"WI",2020-05-01,4223,601,5,498,3172
"WI",2020-05-02,4405,440,4,370,3004
"WI",2020-05-03,3302,279,8,307,2427
"WI",2020-05-04,3828,378,11,311,2470
"WI",2020-05-05,4543,411,4,358,3500
"WI",2020-05-06,5215,382,5,366,3859
"WI",2020-05-07,6379,530,6,359,5209
"WI",2020-05-08,5795,350,4,409,4230
"WI",2020-05-09,5639,347,4,372,4670
"WI",2020-05-10,5142,222,4,292,3228
"WI",2020-05-11,4770,273,1,226,2870
"WI",2020-05-12,6720,390,3,211,4715
"WI",2020-05-13,8489,500,18,318,4363
"WI",2020-05-14,9092,509,5,420,5487
"WI",2020-05-15,9931,582,7,475,6059
"WI",2020-05-16,7833,377,11,534,5549
"WI",2020-05-17,6390,284,6,379,5468
"WI",2020-05-18,8025,304,9,185,4828
"WI",2020-05-19,11233,561,5,250,3735
"WI",2020-05-20,11512,453,6,577,6063
"WI",2020-05-21,9082,503,0,523,8938
"WI",2020-05-22,8982,400,9,548,9465
"WI",2020-05-23,9952,289,4,503,6626
"WI",2020-05-24,10150,362,9,410,6877
"WI",2020-05-25,8735,414,6,318,7173
"WI",2020-05-26,11458,362,3,296,7495
"WI",2020-05-27,10605,386,5,646,9731
"WI",2020-05-28,11515,586,15,564,10114
"WI",2020-05-29,12354,682,9,766,12869
"WI",2020-05-30,12061,380,3,539,9320
"WI",2020-05-31,12128,314,7,182,7195
"WI",2020-06-01,12559,412,9,172,3492
"WI",2020-06-02,11787,397,9,419,10148
"WI",2020-06-03,13838,471,3,506,15968
"WI",2020-06-04,13736,506,7,532,11656
"WI",2020-06-05,12451,475,6,406,11965
"WI",2020-06-06,10454,382,11,338,11470
"WI",2020-06-07,8997,325,13,275,11065
"WI",2020-06-08,8564,318,9,222,7386
"WI",2020-06-09,12782,430,6,300,13957
"WI",2020-06-10,15032,524,8,336,9902
"WI",2020-06-11,13915,436,12,371,8942
"WI",2020-06-12,13873,375,9,354,11308
"WI",2020-06-13,10430,356,6,294,11037
"WI",2020-06-14,9599,333,7,251,8967
"WI",2020-06-15,8476,273,5,206,6081
"WI",2020-06-16,12271,416,2,298,10883
"WI",2020-06-17,15385,464,9,285,9406
"WI",2020-06-18,15216,467,5,461,10177
"WI",2020-06-19,14028,503,8,323,10838
"WI",2020-06-20,11762,427,7,413,9812
"WI",2020-06-21,9730,353,7,289,5771
"WI",2020-06-22,9054,376,5,263,6300
"WI",2020-06-23,13049,537,3,297,11531
"WI",2020-06-24,18110,667,18,466,9638
"WI",2020-06-25,14195,622,6,464,10758
"WI",2020-06-26,15858,734,11,563,8607
"WI",2020-06-27,13588,582,3,559,8555
"WI",2020-06-28,14613,662,14,480,6024
"WI",2020-06-29,11389,569,9,326,5612
"WI",2020-06-30,14336,728,13,629,12180
"WI",2020-07-01,17010,719,19,563,12068
"WI",2020-07-02,17592,922,9,584,12339
"WI",2020-07-03,19005,1031,11,622,9607
"WI",2020-07-04,13955,789,13,776,6084
"WI",2020-07-05,9954,573,4,533,4474
"WI",2020-07-06,10326,629,13,490,4802
"WI",2020-07-07,17817,882,1,535,12099
"WI",2020-07-08,19475,1037,9,645,10138
"WI",2020-07-09,20706,1085,10,800,12404
"WI",2020-07-10,19052,1323,17,889,11857
"WI",2020-07-11,18213,986,5,981,11093
"WI",2020-07-12,15252,900,10,797,6848
"WI",2020-07-13,18065,945,12,505,6127
"WI",2020-07-14,21373,1219,9,967,13716
"WI",2020-07-15,21791,1117,0,848,13104
"WI",2020-07-16,24577,1243,6,942,13371
"WI",2020-07-17,24133,1449,7,929,12527
"WI",2020-07-18,21719,1339,17,1031,11446
"WI",2020-07-19,19524,1097,1,849,7259
"WI",2020-07-20,20922,1186,10,727,6289
"WI",2020-07-21,23525,1538,7,1161,13371
"WI",2020-07-22,22002,1349,2,747,14068
"WI",2020-07-23,25614,1453,3,1086,14212
"WI",2020-07-24,22245,1348,4,1058,16438
"WI",2020-07-25,18471,1222,6,988,13248
"WI",2020-07-26,16632,931,3,965,9021
"WI",2020-07-27,14335,804,3,601,6356
"WI",2020-07-28,22086,1153,4,783,13662
"WI",2020-07-29,26734,1580,7,924,13824
"WI",2020-07-30,22500,1558,5,1091,16211
"WI",2020-07-31,21055,1328,4,855,14547
"WI",2020-08-01,16469,1150,1,1124,13796
"WI",2020-08-02,15092,861,2,932,8721
"WI",2020-08-03,15025,884,2,411,6769
"WI",2020-08-04,21350,1220,4,770,17410
"WI",2020-08-05,24280,1329,2,939,16139
"WI",2020-08-06,22896,1482,7,875,16867
"WI",2020-08-07,19751,1294,5,1043,13097
"WI",2020-08-08,14943,997,4,1185,11997
"WI",2020-08-09,14230,770,2,622,6797
"WI",2020-08-10,12937,645,4,521,7660
"WI",2020-08-11,18728,1096,1,767,12875
"WI",2020-08-12,22543,1313,3,531,9446
"WI",2020-08-13,22739,1497,7,968,11472
"WI",2020-08-14,21607,1268,2,1059,9418
"WI",2020-08-15,15563,866,2,866,10506
"WI",2020-08-16,13011,807,2,699,5414
"WI",2020-08-17,12771,702,9,469,5507
"WI",2020-08-18,19735,1010,5,709,9357
"WI",2020-08-19,23888,1336,0,710,8766
"WI",2020-08-20,20875,1187,7,769,9131
"WI",2020-08-21,18307,1027,9,848,9744
"WI",2020-08-22,12774,673,6,975,7750
"WI",2020-08-23,15597,781,2,479,4361
"WI",2020-08-24,12552,670,7,414,4473
"WI",2020-08-25,19903,1143,16,687,9349
"WI",2020-08-26,19958,1214,3,786,9610
"WI",2020-08-27,27546,1272,11,912,9913
"WI",2020-08-28,17880,1066,3,864,8313
"WI",2020-08-29,14830,906,5,862,7933
"WI",2020-08-30,13744,885,4,570,4562
"WI",2020-08-31,15724,844,6,268,3552
"WI",2020-09-01,19358,1290,7,1036,10863
"WI",2020-09-02,17817,1223,10,578,7831
"WI",2020-09-03,23610,1481,8,740,8451
"WI",2020-09-04,21181,1320,13,1542,10204
"WI",2020-09-05,16377,1175,6,999,7075
"WI",2020-09-06,13747,1041,3,890,4616
"WI",2020-09-07,13428,920,0,575,4899
"WI",2020-09-08,11011,927,1,749,3366
"WI",2020-09-09,22922,2027,13,913,8014
"WI",2020-09-10,3496,275,0,1592,7275
"WI",2020-09-11,8622,898,3,1443,8586
"WI",2020-09-12,21466,1593,5,1430,10271
"WI",2020-09-13,14697,1399,7,1624,6153
"WI",2020-09-14,17454,1605,2,818,3149
"WI",2020-09-15,22024,1964,5,1441,10918
"WI",2020-09-16,31186,3043,18,1502,10788
"WI",2020-09-17,30156,2699,11,2134,9411
"WI",2020-09-18,31305,3309,11,2580,10534
"WI",2020-09-19,21861,2418,8,2403,10189
"WI",2020-09-20,19430,1937,1,1735,6655
"WI",2020-09-21,19895,1858,5,1296,5525
"WI",2020-09-22,22767,2587,4,1739,10865
"WI",2020-09-23,34245,3742,5,1895,11691
"WI",2020-09-24,30987,3374,43,2478,10887
"WI",2020-09-25,32358,3604,39,2629,12575
"WI",2020-09-26,30957,3669,24,2902,9767
"WI",2020-09-27,24313,2526,14,2247,5806
"WI",2020-09-28,20970,2745,32,1739,6159
"WI",2020-09-29,26924,3140,32,2447,8397
"WI",2020-09-30,38492,3988,40,2459,9473
"WI",2020-10-01,33705,3802,30,3000,11474
"WI",2020-10-02,31178,3326,26,2825,10850
"WI",2020-10-03,30544,3154,8,3054,11192
"WI",2020-10-04,22455,2624,25,1926,8950
"WI",2020-10-05,21760,2300,30,1727,6864
"WI",2020-10-06,29994,3282,69,2075,9539
"WI",2020-10-07,32842,3920,52,2463,11188
"WI",2020-10-08,39382,4496,42,3274,13524
"WI",2020-10-09,35430,4222,26,3164,11834
"WI",2020-10-10,32712,4212,29,2971,11644
"WI",2020-10-11,27984,3507,29,2713,7571
"WI",2020-10-12,26429,4064,55,2016,7815
"WI",2020-10-13,26946,4260,61,3428,11262
"WI",2020-10-14,32455,4413,47,3323,11435
"WI",2020-10-15,23973,3464,59,4040,11455
"WI",2020-10-16,36391,4966,41,4105,10725
"WI",2020-10-17,30063,4201,34,0,0
"WI",2020-10-18,21798,3358,21,0,0
"WI",2020-10-19,22198,3615,141,7915,113244
"WI",2020-10-20,38909,4451,69,4686,9070
"WI",2020-10-21,39518,5136,79,4363,5681
"WI",2020-10-22,35961,5797,45,3632,12082
"WI",2020-10-23,35885,5553,57,4643,13426
"WI",2020-10-24,38048,5401,78,4673,13558
"WI",2020-10-25,27656,4390,31,3778,10396
"WI",2020-10-26,27063,4166,50,3011,9866
"WI",2020-10-27,33290,5711,79,5501,11266
"WI",2020-10-28,38376,6535,103,4130,6003
"WI",2020-10-29,41811,7278,89,5146,8304
"WI",2020-10-30,38886,7135,98,5357,13596
"WI",2020-10-31,33524,5951,69,5808,9575
"WI",2020-11-01,25351,4379,47,3553,14569
"WI",2020-11-02,33187,5899,66,3505,5413
"WI",2020-11-03,32180,6861,130,6104,15344
"WI",2020-11-04,41822,8408,144,6255,10333
"WI",2020-11-05,40747,8761,132,6284,9518
"WI",2020-11-06,40280,8702,101,6411,14644
"WI",2020-11-07,35965,7007,88,7521,11863
"WI",2020-11-08,26867,6000,103,4407,8481
"WI",2020-11-09,34740,7859,157,4470,9717
"WI",2020-11-10,39124,7634,120,7432,12926
"WI",2020-11-11,46417,10807,161,7537,10424
"WI",2020-11-12,43341,9507,133,8223,14931
"WI",2020-11-13,49630,8242,156,8451,10713
"WI",2020-11-14,34800,7099,157,5581,13808
"WI",2020-11-15,28458,5114,138,6320,11919
"WI",2020-11-16,41512,6199,114,4638,7909
"WI",2020-11-17,45164,7407,149,7593,15653
"WI",2020-11-18,50442,7064,161,8510,12140
"WI",2020-11-19,45934,6281,117,7448,12585
"WI",2020-11-20,42695,6501,85,7077,12665
"WI",2020-11-21,40402,5311,131,7029,11669
"WI",2020-11-22,27802,3762,69,4019,11392
"WI",2020-11-23,33325,4288,87,3455,9196
"WI",2020-11-24,43262,5982,83,6748,10308
"WI",2020-11-25,42611,4910,108,5997,11793
"WI",2020-11-26,33412,4916,57,5666,8653
"WI",2020-11-27,23440,3026,101,1422,8498
"WI",2020-11-28,22627,3435,81,5473,4410
"WI",2020-11-29,20560,3437,152,4055,5680
"WI",2020-11-30,30339,4886,82,2676,6206
"WI",2020-12-01,36207,5287,116,4635,6414
"WI",2020-12-02,45735,6010,120,4565,6206
"WI",2020-12-03,36459,5715,81,5604,7354
"WI",2020-12-04,35285,4485,164,5673,10350
"WI",2020-12-05,29693,3511,69,5711,8629
"WI",2020-12-06,20298,2560,39,3149,7773
"WI",2020-12-07,22512,3091,60,2322,5751
"WI",2020-12-08,39703,4431,70,4620,5477
"WI",2020-12-09,41184,4232,96,4171,8107
"WI",2020-12-10,32845,3832,72,4709,8521
"WI",2020-12-11,33167,3774,91,4478,7187
"WI",2020-12-12,30782,3263,83,4624,9583
"WI",2020-12-13,17286,1970,39,2965,9418
"WI",2020-12-14,16956,1721,27,2329,5228
"WI",2020-12-15,38962,3459,86,4055,3798
"WI",2020-12-16,41402,3816,109,2822,6849
"WI",2020-12-17,34184,3706,91,4281,7295
"WI",2020-12-18,34072,3116,64,3921,7194
"WI",2020-12-19,29139,2487,44,4315,7201
"WI",2020-12-20,20752,1555,34,2045,5867
"WI",2020-12-21,20562,1896,22,1629,5067
"WI",2020-12-22,41378,3541,56,3027,4449
"WI",2020-12-23,40608,3372,61,3063,6277
"WI",2020-12-24,36449,2949,63,3263,7719
"WI",2020-12-25,13769,1113,21,1639,7109
"WI",2020-12-26,10310,1086,19,677,5261
"WI",2020-12-27,10871,1313,15,2558,2615
"WI",2020-12-28,18470,2196,31,1557,3836
"WI",2020-12-29,35033,3725,51,2919,3633
"WI",2020-12-30,35054,3628,55,3170,4607
"WI",2020-12-31,33559,3695,95,4212,5898
"WI",2021-01-01,15572,1775,42,2085,6388
"WI",2021-01-02,10296,1425,51,1129,3976
"WI",2021-01-03,12610,1867,18,2593,2142
"WI",2021-01-04,17821,2466,27,1626,2505
"WI",2021-01-05,29716,4182,42,4019,4805
"WI",2021-01-06,41484,4368,71,4109,6568
"WI",2021-01-07,28872,3335,54,4509,6357
"WI",2021-01-08,23705,2837,26,4110,7128
"WI",2021-01-09,23170,2191,57,3516,5568
"WI",2021-01-10,14365,1512,22,2126,5630
"WI",2021-01-11,17244,1944,33,1682,3998
"WI",2021-01-12,30309,2915,80,3307,3846
"WI",2021-01-13,36728,2866,48,2771,5293
"WI",2021-01-14,28491,2489,46,3140,6987
"WI",2021-01-15,24222,2048,49,2706,5771
"WI",2021-01-16,21249,2040,48,2409,5095
"WI",2021-01-17,13360,1066,29,1891,5068
"WI",2021-01-18,19181,1427,19,1169,4049
"WI",2021-01-19,29710,2200,54,1933,3556
"WI",2021-01-20,33125,2360,36,1851,5123
"WI",2021-01-21,32321,2126,32,2569,6510
"WI",2021-01-22,30162,1973,28,2303,6312
"WI",2021-01-23,20132,1462,30,2012,5779
"WI",2021-01-24,12800,914,21,1374,5212
"WI",2021-01-25,16984,1227,31,1100,3253
"WI",2021-01-26,35050,1774,33,1564,4147
"WI",2021-01-27,33477,1861,51,1559,5225
"WI",2021-01-28,29662,1809,41,1980,6184
"WI",2021-01-29,32072,1561,29,1804,5373
"WI",2021-01-30,18782,1232,21,1613,4870
"WI",2021-01-31,12176,826,17,1143,4213
"WI",2021-02-01,19753,1013,19,781,3070
"WI",2021-02-02,35263,1634,31,1296,2087
"WI",2021-02-03,33261,1592,38,1539,4689
"WI",2021-02-04,25766,1236,30,1719,5656
"WI",2021-02-05,22995,816,22,1427,4460
"WI",2021-02-06,16994,853,28,1114,3504
"WI",2021-02-07,14164,662,33,766,3856
"WI",2021-02-08,18113,677,11,609,3175
"WI",2021-02-09,35880,1096,36,865,3487
"WI",2021-02-10,37172,1094,61,999,4992
"WI",2021-02-11,23116,883,49,1428,5905
"WI",2021-02-12,26033,871,31,1102,4607
"WI",2021-02-13,16589,620,15,866,3752
"WI",2021-02-14,14246,578,28,562,3683
"WI",2021-02-15,16795,548,19,426,3681
"WI",2021-02-16,31265,844,33,779,2594
"WI",2021-02-17,30441,790,37,771,4228
"WI",2021-02-18,26210,794,36,866,4814
"WI",2021-02-19,25057,775,27,919,4535
"WI",2021-02-20,21690,679,37,815,4126
"WI",2021-02-21,12722,441,7,451,3862
"WI",2021-02-22,21199,752,48,472,3251
"WI",2021-02-23,54832,926,48,707,2987
"WI",2021-02-24,35165,791,30,841,4517
"WI",2021-02-25,31395,780,23,965,12337
"WI",2021-02-26,24756,684,14,793,4842
"WI",2021-02-27,18384,520,10,868,3201
"WI",2021-02-28,13385,372,9,481,3298
"WI",2021-03-01,19897,488,16,333,2826
"WI",2021-03-02,38252,834,18,607,2090
"WI",2021-03-03,31573,729,21,780,3287
"WI",2021-03-04,26400,631,21,855,4149
"WI",2021-03-05,24991,566,23,721,3034
"WI",2021-03-06,19136,527,17,614,2161
"WI",2021-03-07,11194,331,4,377,3521
"WI",2021-03-08,20176,422,12,NA,NA
"WI",2021-03-09,35591,686,25,NA,NA
"WI",2021-03-10,31246,584,8,NA,NA
"WI",2021-03-11,25029,616,21,NA,NA
"WI",2021-03-12,22628,602,20,NA,NA
"WI",2021-03-13,17107,570,20,NA,NA
"WI",2021-03-14,11019,343,6,NA,NA
"WI",2021-03-15,18275,455,23,NA,NA
"WI",2021-03-16,32938,681,20,NA,NA
"WI",2021-03-17,30225,705,23,NA,NA
"WI",2021-03-18,24804,633,20,NA,NA
"WI",2021-03-19,21917,605,12,NA,NA
"WI",2021-03-20,17847,624,8,NA,NA
"WI",2021-03-21,11381,395,13,NA,NA
"WI",2021-03-22,16237,410,7,NA,NA
"WI",2021-03-23,24245,670,7,NA,NA
"WI",2021-03-24,28471,793,13,NA,NA
"WI",2021-03-25,25077,805,20,NA,NA
"WI",2021-03-26,21277,644,18,NA,NA
"WI",2021-03-27,17641,620,14,NA,NA
"WI",2021-03-28,10002,374,17,NA,NA
"WI",2021-03-29,16713,558,17,NA,NA
"WI",2021-03-30,28283,823,15,NA,NA
"WI",2021-03-31,27514,897,25,NA,NA
"WI",2021-04-01,21554,917,19,NA,NA
"WI",2021-04-02,20825,854,26,NA,NA
"WI",2021-04-03,15052,749,19,NA,NA
"WI",2021-04-04,8962,530,2,NA,NA
"WI",2021-04-05,16504,590,3,NA,NA
"WI",2021-04-06,29056,1137,9,NA,NA
"WI",2021-04-07,29977,1207,11,NA,NA
"WI",2021-04-08,23269,1118,19,NA,NA
"WI",2021-04-09,22820,958,11,NA,NA
"WI",2021-04-10,18455,902,18,NA,NA
"WI",2021-04-11,9831,542,14,NA,NA
"WI",2021-04-12,18924,795,3,NA,NA
"WI",2021-04-13,30098,1005,11,NA,NA
"WI",2021-04-14,28058,1077,23,NA,NA
"WI",2021-04-15,21275,904,16,NA,NA
"WI",2021-04-16,21941,839,15,NA,NA
"WI",2021-04-17,18394,696,6,NA,NA
"WI",2021-04-18,10207,478,4,NA,NA
"WI",2021-04-19,16506,648,12,NA,NA
"WI",2021-04-20,29702,939,6,NA,NA
"WI",2021-04-21,29954,933,8,NA,NA
"WI",2021-04-22,22535,841,14,NA,NA
"WI",2021-04-23,20924,714,10,NA,NA
"WI",2021-04-24,16128,667,10,NA,NA
"WI",2021-04-25,9789,441,7,NA,NA
"WI",2021-04-26,15527,614,17,NA,NA
"WI",2021-04-27,29402,907,19,NA,NA
"WI",2021-04-28,26695,895,17,NA,NA
"WI",2021-04-29,21985,848,7,NA,NA
"WI",2021-04-30,19092,687,18,NA,NA
"WI",2021-05-01,16663,656,8,NA,NA
"WI",2021-05-02,8199,431,8,NA,NA
"WI",2021-05-03,12731,507,3,NA,NA
"WI",2021-05-04,24883,809,13,NA,NA
"WI",2021-05-05,25737,762,13,NA,NA
"WI",2021-05-06,19126,696,9,NA,NA
"WI",2021-05-07,17255,637,7,NA,NA
"WI",2021-05-08,12076,477,14,NA,NA
"WI",2021-05-09,7635,317,8,NA,NA
"WI",2021-05-10,10180,386,9,NA,NA
"WI",2021-05-11,22069,630,5,NA,NA
"WI",2021-05-12,20407,606,16,NA,NA
"WI",2021-05-13,15634,606,14,NA,NA
"WI",2021-05-14,17096,495,13,NA,NA
"WI",2021-05-15,11985,368,7,NA,NA
"WI",2021-05-16,6990,280,9,NA,NA
"WI",2021-05-17,9405,317,9,NA,NA
"WI",2021-05-18,18562,471,7,NA,NA
"WI",2021-05-19,19672,488,12,NA,NA
"WI",2021-05-20,13876,389,7,NA,NA
"WI",2021-05-21,11439,375,6,NA,NA
"WI",2021-05-22,10804,269,9,NA,NA
"WI",2021-05-23,5967,189,2,NA,NA
"WI",2021-05-24,9737,240,11,NA,NA
"WI",2021-05-25,17564,350,6,NA,NA
"WI",2021-05-26,16190,251,8,NA,NA
"WI",2021-05-27,12009,250,4,NA,NA
"WI",2021-05-28,11037,217,6,NA,NA
"WI",2021-05-29,8039,160,6,NA,NA
"WI",2021-05-30,5105,129,2,NA,NA
"WI",2021-05-31,4779,61,1,NA,NA
"WI",2021-06-01,8964,158,6,NA,NA
"WI",2021-06-02,17221,223,14,NA,NA
"WI",2021-06-03,13614,217,6,NA,NA
"WI",2021-06-04,10719,146,7,NA,NA
"WI",2021-06-05,8720,125,5,NA,NA
"WI",2021-06-06,5582,101,3,NA,NA
"WI",2021-06-07,7773,108,4,NA,NA
"WI",2021-06-08,14048,178,7,NA,NA
"WI",2021-06-09,13713,148,8,NA,NA
"WI",2021-06-10,10555,109,7,NA,NA
"WI",2021-06-11,9325,130,3,NA,NA
"WI",2021-06-12,7393,93,8,NA,NA
"WI",2021-06-13,5953,95,6,NA,NA
"WI",2021-06-14,7667,71,4,NA,NA
"WI",2021-06-15,13462,151,9,NA,NA
"WI",2021-06-16,12238,88,1,NA,NA
"WI",2021-06-17,9339,53,5,NA,NA
"WI",2021-06-18,8959,94,5,NA,NA
"WI",2021-06-19,7911,65,11,NA,NA
"WI",2021-06-20,4712,44,5,NA,NA
"WI",2021-06-21,7641,58,4,NA,NA
"WI",2021-06-22,11748,95,3,NA,NA
"WV",2020-03-06,NA,NA,NA,0,0
"WV",2020-03-07,NA,NA,NA,0,0
"WV",2020-03-08,NA,NA,NA,0,0
"WV",2020-03-09,1,NA,NA,0,0
"WV",2020-03-10,0,NA,NA,0,0
"WV",2020-03-11,1,NA,NA,0,0
"WV",2020-03-12,5,NA,NA,0,0
"WV",2020-03-13,8,NA,NA,0,0
"WV",2020-03-14,1,NA,NA,0,0
"WV",2020-03-15,3,NA,NA,0,0
"WV",2020-03-16,44,NA,NA,0,0
"WV",2020-03-17,62,1,NA,0,0
"WV",2020-03-18,25,0,NA,1,0
"WV",2020-03-19,80,1,NA,1,0
"WV",2020-03-20,190,7,NA,5,0
"WV",2020-03-21,119,6,NA,4,0
"WV",2020-03-22,218,6,NA,1,0
"WV",2020-03-23,209,8,NA,4,0
"WV",2020-03-24,350,29,NA,4,0
"WV",2020-03-25,495,21,NA,19,0
"WV",2020-03-26,571,21,NA,12,0
"WV",2020-03-27,720,38,NA,25,0
"WV",2020-03-28,637,24,NA,20,0
"WV",2020-03-29,437,15,NA,17,0
"WV",2020-03-30,474,26,NA,13,0
"WV",2020-03-31,688,42,NA,36,0
"WV",2020-04-01,773,47,2,29,0
"WV",2020-04-02,1061,57,0,26,0
"WV",2020-04-03,1516,70,0,20,0
"WV",2020-04-04,1506,64,0,45,0
"WV",2020-04-05,602,48,0,42,0
"WV",2020-04-06,1621,85,0,21,0
"WV",2020-04-07,1098,79,1,67,0
"WV",2020-04-08,960,63,0,50,0
"WV",2020-04-09,1153,60,6,61,0
"WV",2020-04-10,1341,72,2,31,0
"WV",2020-04-11,854,88,1,23,0
"WV",2020-04-12,573,33,0,34,0
"WV",2020-04-13,274,60,1,15,0
"WV",2020-04-14,810,58,0,14,0
"WV",2020-04-15,881,34,0,62,0
"WV",2020-04-16,836,46,0,37,0
"WV",2020-04-17,879,65,0,15,0
"WV",2020-04-18,1042,102,0,31,0
"WV",2020-04-19,742,28,0,78,0
"WV",2020-04-20,523,25,1,39,0
"WV",2020-04-21,1001,57,0,12,0
"WV",2020-04-22,1460,51,0,25,0
"WV",2020-04-23,1688,66,3,28,0
"WV",2020-04-24,3264,59,1,21,0
"WV",2020-04-25,6124,49,2,32,0
"WV",2020-04-26,3377,32,2,24,0
"WV",2020-04-27,744,33,2,19,0
"WV",2020-04-28,2114,60,5,16,0
"WV",2020-04-29,2362,64,0,16,0
"WV",2020-04-30,2211,47,3,23,0
"WV",2020-05-01,2077,43,2,18,0
"WV",2020-05-02,2698,40,0,33,0
"WV",2020-05-03,1373,32,0,22,0
"WV",2020-05-04,1047,34,4,15,0
"WV",2020-05-05,1241,79,0,32,0
"WV",2020-05-06,1465,57,2,10,0
"WV",2020-05-07,1426,42,1,39,0
"WV",2020-05-08,1695,51,1,23,0
"WV",2020-05-09,1251,31,1,25,0
"WV",2020-05-10,621,25,1,25,0
"WV",2020-05-11,1007,33,2,6,0
"WV",2020-05-12,1331,40,1,5,0
"WV",2020-05-13,2214,52,1,27,0
"WV",2020-05-14,1858,46,1,29,0
"WV",2020-05-15,2117,52,0,14,0
"WV",2020-05-16,1474,42,0,16,0
"WV",2020-05-17,613,24,1,33,0
"WV",2020-05-18,1385,19,1,1,0
"WV",2020-05-19,1872,83,3,18,0
"WV",2020-05-20,2678,96,1,36,0
"WV",2020-05-21,1891,63,2,48,0
"WV",2020-05-22,1122,79,1,23,0
"WV",2020-05-23,2039,63,1,101,0
"WV",2020-05-24,522,12,0,42,0
"WV",2020-05-25,1312,40,1,15,0
"WV",2020-05-26,997,93,0,80,0
"WV",2020-05-27,1790,64,1,13,0
"WV",2020-05-28,3332,88,6,39,0
"WV",2020-05-29,2585,34,2,45,0
"WV",2020-05-30,1707,32,0,23,0
"WV",2020-05-31,700,15,0,36,0
"WV",2020-06-01,2613,42,0,7,0
"WV",2020-06-02,3271,56,2,24,0
"WV",2020-06-03,2967,39,0,30,0
"WV",2020-06-04,2424,51,2,21,0
"WV",2020-06-05,1610,33,1,27,0
"WV",2020-06-06,2322,28,4,12,0
"WV",2020-06-07,1131,13,2,13,0
"WV",2020-06-08,3904,29,4,9,0
"WV",2020-06-09,2872,48,17,16,0
"WV",2020-06-10,3590,36,11,19,0
"WV",2020-06-11,1853,52,1,24,0
"WV",2020-06-12,3030,39,3,21,0
"WV",2020-06-13,1778,38,4,26,0
"WV",2020-06-14,1363,23,2,30,0
"WV",2020-06-15,3374,36,5,9,0
"WV",2020-06-16,2845,43,1,43,0
"WV",2020-06-17,2474,73,0,35,0
"WV",2020-06-18,2531,95,2,42,0
"WV",2020-06-19,2304,54,0,17,0
"WV",2020-06-20,2179,61,0,51,0
"WV",2020-06-21,753,27,0,57,0
"WV",2020-06-22,2554,58,0,9,0
"WV",2020-06-23,2040,52,0,30,0
"WV",2020-06-24,2540,62,0,47,0
"WV",2020-06-25,2619,83,3,32,0
"WV",2020-06-26,2531,71,0,51,0
"WV",2020-06-27,2475,79,0,49,0
"WV",2020-06-28,1103,17,0,56,0
"WV",2020-06-29,3045,75,1,53,0
"WV",2020-06-30,2243,58,0,35,0
"WV",2020-07-01,3667,129,3,27,0
"WV",2020-07-02,2297,85,0,121,0
"WV",2020-07-03,1517,68,1,73,0
"WV",2020-07-04,3386,174,0,15,0
"WV",2020-07-05,2027,116,1,121,0
"WV",2020-07-06,2784,124,1,180,0
"WV",2020-07-07,2852,207,1,19,0
"WV",2020-07-08,3332,169,2,246,0
"WV",2020-07-09,3761,192,2,119,0
"WV",2020-07-10,4165,238,1,157,0
"WV",2020-07-11,2309,108,1,91,0
"WV",2020-07-12,1743,64,0,133,0
"WV",2020-07-13,4441,139,3,52,0
"WV",2020-07-14,5042,270,5,148,0
"WV",2020-07-15,3833,160,10,150,0
"WV",2020-07-16,5851,245,9,100,0
"WV",2020-07-17,6227,291,5,126,0
"WV",2020-07-18,4802,222,10,111,0
"WV",2020-07-19,6282,318,13,148,0
"WV",2020-07-20,5513,330,25,100,0
"WV",2020-07-21,5221,311,12,57,0
"WV",2020-07-22,5365,242,10,7,0
"WV",2020-07-23,4737,239,5,344,0
"WV",2020-07-24,5594,289,16,145,0
"WV",2020-07-25,4717,249,3,126,0
"WV",2020-07-26,4741,186,7,139,0
"WV",2020-07-27,5296,266,4,94,0
"WV",2020-07-28,3754,185,13,119,0
"WV",2020-07-29,5770,192,16,153,0
"WV",2020-07-30,6550,274,10,96,0
